375.168,203.031,760,428
132776518040769520,589.368,589.605,0.726618,0.267424,-0.632863,0.301533,-0.0941998,0.951217,0.293794,0.111545,0.680556,-0.15386,0.716361,-0.330632,0,0,0,1
132776518041102715,589.368,589.605,0.728135,0.26347,-0.632777,0.300402,-0.0888272,0.95166,0.294031,0.111615,0.679657,-0.157886,0.716339,-0.330929,0,0,0,1
132776518041435910,589.368,589.605,0.730185,0.258076,-0.632639,0.299052,-0.0829974,0.952568,0.292793,0.111912,0.678193,-0.161285,0.716969,-0.331356,0,0,0,1
132776518041769106,589.368,589.605,0.731137,0.255523,-0.632574,0.297933,-0.0807856,0.953115,0.29163,0.112072,0.677433,-0.162118,0.717499,-0.331751,0,0,0,1
132776518042102300,589.368,589.605,0.731372,0.254814,-0.632589,0.297344,-0.0795132,0.95311,0.291995,0.111887,0.67733,-0.163257,0.717338,-0.332073,0,0,0,1
132776518042435496,589.368,589.605,0.730943,0.255623,-0.632758,0.297169,-0.0781306,0.952448,0.294518,0.111352,0.677953,-0.165838,0.716156,-0.332272,0,0,0,1
132776518042768691,589.368,589.605,0.729446,0.258084,-0.633486,0.297332,-0.0775939,0.951336,0.29823,0.110533,0.679625,-0.168388,0.713973,-0.332372,0,0,0,1
132776518043101886,589.368,589.605,0.727892,0.259904,-0.634529,0.297648,-0.0763093,0.950338,0.301724,0.109732,0.681436,-0.171202,0.711575,-0.33249,0,0,0,1
132776518044101472,589.368,589.605,0.72607,0.265283,-0.634391,0.298259,-0.0697463,0.946238,0.315864,0.108014,0.684078,-0.185092,0.705537,-0.332836,0,0,0,1
132776518044434667,589.368,589.605,0.726051,0.269108,-0.632799,0.298669,-0.0723043,0.945019,0.318925,0.108353,0.683831,-0.185802,0.705589,-0.332417,0,0,0,1
132776518044767862,589.368,589.605,0.725905,0.268541,-0.633208,0.299369,-0.0724272,0.945357,0.317893,0.108903,0.683974,-0.184898,0.705688,-0.331767,0,0,0,1
132776518045101057,589.368,589.605,0.72659,0.265884,-0.633542,0.300191,-0.0692469,0.945732,0.317487,0.108977,0.683575,-0.186812,0.705571,-0.331312,0,0,0,1
132776518045434253,589.368,589.605,0.72465,0.267331,-0.635153,0.301266,-0.0667743,0.944591,0.32139,0.108509,0.685877,-0.190483,0.702348,-0.331056,0,0,0,1
132776518045767447,589.368,589.605,0.720935,0.268301,-0.638961,0.302684,-0.0638102,0.943798,0.324307,0.108098,0.690061,-0.193032,0.697537,-0.330932,0,0,0,1
132776518046100643,589.368,589.605,0.716084,0.270926,-0.643294,0.304163,-0.0613126,0.942453,0.32867,0.107458,0.695319,-0.195913,0.691486,-0.330853,0,0,0,1
132776518046433838,589.368,589.605,0.71093,0.275713,-0.646965,0.305708,-0.0600697,0.94039,0.334753,0.106787,0.700694,-0.199123,0.685113,-0.330597,0,0,0,1
132776518046767033,589.368,589.605,0.707119,0.275056,-0.651407,0.307192,-0.0563736,0.940239,0.33582,0.106623,0.704847,-0.200742,0.680365,-0.330248,0,0,0,1
132776518047100228,589.368,589.605,0.704122,0.275362,-0.654517,0.308302,-0.054185,0.939897,0.337134,0.106694,0.708011,-0.201918,0.676721,-0.330041,0,0,0,1
132776518047433423,589.368,589.605,0.701275,0.274215,-0.658045,0.309416,-0.0534302,0.940684,0.335055,0.107643,0.710888,-0.199806,0.674328,-0.33003,0,0,0,1
132776518047766619,589.368,589.605,0.699447,0.267816,-0.662609,0.310715,-0.0516698,0.943657,0.32687,0.109709,0.712816,-0.194391,0.673876,-0.330108,0,0,0,1
132776518048099813,589.368,589.605,0.697602,0.262488,-0.666675,0.311957,-0.0520663,0.946588,0.318216,0.112418,0.714594,-0.187277,0.674008,-0.330168,0,0,0,1
132776518048433009,589.368,589.605,0.694801,0.258384,-0.671187,0.313263,-0.0531508,0.949132,0.310364,0.115283,0.717237,-0.179967,0.67319,-0.330305,0,0,0,1
132776518048766204,589.368,589.605,0.691956,0.253717,-0.675891,0.314564,-0.0540336,0.951787,0.301966,0.118267,0.719917,-0.172426,0.672303,-0.330495,0,0,0,1
132776518049099400,589.368,589.605,0.689312,0.249522,-0.680141,0.315939,-0.0525544,0.953565,0.296571,0.120926,0.722558,-0.168685,0.670417,-0.330628,0,0,0,1
132776518049432594,589.368,589.605,0.686551,0.247448,-0.683682,0.317254,-0.0520744,0.954627,0.29322,0.123307,0.725217,-0.165707,0.668285,-0.331005,0,0,0,1
132776518049765789,589.368,589.605,0.683946,0.246408,-0.686661,0.318527,-0.0559599,0.956179,0.287387,0.125898,0.727385,-0.158131,0.667764,-0.331752,0,0,0,1
132776518050098985,589.368,589.605,0.681205,0.247282,-0.689068,0.31979,-0.0620856,0.95735,0.282183,0.128527,0.729457,-0.149443,0.667505,-0.332618,0,0,0,1
132776518050432180,589.368,589.605,0.678303,0.250928,-0.690611,0.321034,-0.0692372,0.957528,0.279908,0.131075,0.731515,-0.142046,0.666867,-0.333706,0,0,0,1
